text,label
"eu sou mt burra kkkkkkkkkkk, mina gata onde mando eu segue ela tmnc esquece o tt dela kkkkklķkl, álcool maldito mn 🤦‍♀️",1
puta q pariu caralho que saudades,0
@user mds vc e o thiddles fariam um casalzão da porra,1
mesmo olhando nos olhos eu nao vejo verdade em nada em relaçao a isso da vontade ate de mandar tomar no cu .,1
"putinha do boquete, credo que baixaria 😂😂",1
@user minha conta corrente odeia https://t.co/gsyoqxnyjj,1
puts que pariu julia olha a merda que voce se meteu por isso que voce é um lixo,1
rt @user enquanto isso a verdadeira crítica... https://t.co/yeesrapokv https://t.co/fjcp6vgngu,0
"@user Heley - a professora que morreu queimada depois de salvar várias crianças - para Patrona da Educação Brasileira
Dedo na hastag, por favor.
#HeleyPatronaDaEducacao
@user",0
"Ficamos sob tiroteio durante umas seis semanas, a ponto da facção rival invadir a comunidade dentro do próprio caveirão, morreu gente pra caralho, morreu bandido, morreu traficante e morreu inocente, inclusive uma idosa de uns seus 60 anos.
Nem tivemos destaque nos jornais",0
"rt @user #g锚meos eu costumava ser um pouco mais feliz. hoje t谩 tudo meio ""tanto faz"".",0
"HAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAH MEU DEUS EU SÓ QUERIA UM RIVAL QUE NÃO FOSSE UMA PIADA! CANSADA DISSO JÁ 
O internacional É MINÚSCULO! https://t.co/u8asRLaqGr",0
ranço de gnt assim,1
"eu vendo os stories do pai da anitta falando que por causa do scooby anitta deixou de ser sua própria empresária, dizendo que o scooby é bom de cama https://t.co/9r8A8NE3Eb",0
"precisamos de ajuda para o grupo de apoio as pessoas carentes do câncer #cajazeiraspb  #cancer #solidariedade #ajudem 
contato (83) 9 9159-",0
"tô igualzinho mc poze ligando pra porra nenhuma ♥️🥋. 

#boatarde https://t.co/f1f6optzek",1
que porra é essa irmão kkkkkkkkkkkkk,0
"rt @user sério que vocês acham essa raça de gato feia? gente, olha que coisa fofa https://t.co/sqcwhvafkx",0
"É o menino ontem que tava mal,tava falando que tava conversando com o amigo dele ""roger"" que estava do lado dele kkkkkkkkkkkkk mais não tinha ninguém do lado dele,Tô rindo mais tô preocupada 🤣🤣🤯",0
"@user teu seio , pego bem gostoso nele , xupadinhas , com mordidinhas , hummm , q delícia amorrr .. Com uma outra mãozinha "" boba "" , vai descendo por teu corpo , ate chegar ,em tua virilhia , aiii morrr , vc é d ++ , passo minha não , na tua glub , q delicia , lisinha , penetro um",1
sendo tratada por todos tal qual o lixo q sou,0
@user menti não qe é feio kkkk,0
na moral kkkkkkkkkk,0
@user @user @user caralho eu li isso com a voz do locutor do ratinho.,0
@user vsf cara kkkkkkkkkkm,1
eu amo o escurinho do meu quarto ❤️,0
"@user tô falando sério pô, mandar o pau veiudo pra esse fdp tarado",1
"rt @user queria fazer aqueles lomotif mostrando minha evolução de criança feia pra adolescente gata, mas n dá é ao contrário.",0
racional e corna pelo visto,1
vou logo fazer o bofe dá um pal em uma eo da outra também fica nessa msm tmnc.,1
"rt @user to fora dessas mandadas, nem esquento a cabeça, sou psico e na favela não falta buceta ..🎧🎵",1
@user @user olhe isso kkkkkk,1
"a derrota não melhora a pessoa, é uma derrota carai",0
caralho marcelly deu sinal de vida. 🙄,1
"aí acho que o lance do gato vai rolar, puta que pariu",1
"Tava decidido a ir no médico, comentei que ia no médico pro pessoal do trabalho, todo mundo deu risada e falou que é só passar na farmácia e agora não vou mais no médico ._.",0
descer escada e subir escadas toda hora n茫o est谩 dando certo com meu p茅 doendo,0
"eu digo ""código de barras"" e a pessoa me vem com uma dessa.",0
rt @user eu tô tão puta se eu visse essa garota na rua dava um socao,1
"comi p crl, pqp",1
"por dinheiro se traiu ficou feio (ye)
bc raff ""ye"" feat klyn [video clipe oficial] https://t.co/qqk8jdyzkl via @user",0
macha falo um bglh pra mim que pqp,1
"rt @user @user tmb tava com saudade de tu mano, pau quebrou pprt kakakaka",1
@user @user @user só não apoiar o estado,0
"rt @user @user caralhooooo,tiroooou onda pra crl kkkkkkkkk pqp vc é foda",0
"rt @user vergonhoso demais para uma só nação, o brasil grita por socorro #stfvergonhanacional https://t.co/r1gpxsbolc",0
"se você mora no Brasil, lê notícias, sabe ainda que superficialmente do que está acontecendo, e consegue dormir, comer, fazer tudo normalmente é sinal que algo em vc já morreu...",0
rt @user que des fdp https://t.co/lp1hjjt8in,1
ela tá atacadissima pqp,0
@user adoraria colocar a boca nele,0
@user puta véio burro do caraio. alguém tem que internar esse câncer.,1
"é notícia assim que a gente gosta! 😍
https://t.co/sqr7lsffr6",0
"O retorno comercial da chegada de Daniel Alves já está sendo sentido no São Paulo. De acordo com a Netshoes, responsável pela comercialização dos uniformes do clube paulista, os pedidos pela camisa são-paulina tiveram um crescimento de 420%.

CARALHOOOOO CAMISA P BURRO 😱😍🔴⚪⚫",1
"Bom dia pra quem foi aluno destaque da turma mas esqueceu de avisar a mãe sobre a reunião, ao invés de me sentir inteligente tô me sentindo um lixo👍",0
tô meio bêbado ainda pqp,1
"florzinha da mayra.

#tattoo #instattoo #tattooist #flowertattoo #blackworktattoo #ink #inked #flashtattoo https://t.co/fzrthlvc7s",0
"@user Cara, somos humanos. Erramos. Não estou aqui falando que o Celbitt estava certo, ele foi escroto sim. Mas a partir do momento que ele procurou assistência psicológica e viu o quanto era tóxico, e esta buscando melhorar isso, é uma vitória, se todas as pessoas do mundo fizessem +",0
"rt @user saudades sair, mas digo sair real oficial balançar o cu ficar malucona. não ir na paraná ficar andando igual burra",1
anão https://t.co/wxp05awdwh,0
eu acho esse menino tão retardado pqp,1
"Que puta orgulho o torcedor do Bahia deve ter desse clube. Eu, com o @user só posso me alegrar com as vitórias esportivas. E olhe lá, pois o time tá capengando...",1
brasil que porra tá acontecendo,0
aí mano passei tonalizante só em uma mecha mai to c cu na mão kkkkkkkkkkkkkkkk,1
mnnnnn pqp ficou mt lindo eu quero cortar assim alguém me da coragem p cortar assim aaaaaa ta pft mano sem condição,0
@user @user @user então porque ainda está aqui respondendo às bolsominions? kkkkkkkkkkkkkkkkk https://t.co/ovn4bjrj65,1
Essas porra que apoia bandido traficante tem mais que tudo se fuder por isso que essa porra desse brasil ta desse jeito por causa de pessoas merdas como elas😠😠,1
"viado, sentay no chão para calçar o tênis e achei que tinha sentado no molhado. era só o frio mesmo. raba com flocos de neve feelings.",1
"legal daniel alves veio blz, mas não se esqueçam também que final do mandato do leco tá aí em.",0
@user que porra é essa caralho https://t.co/2blweb0r07,1
parece que se faz de idiota,1
"@user O caralho quero fibra ótica no meu bairro o caralho só pq uns bandido fica fumando maconha na praça e passa mlk de moto com um rifle na mão q SES n vai botar sapoha filhos pulta quero fibra ótica o caralho @user
400 de ping e FODA!",1
@user ue o caralho spamando meme,1
rt @user @user feio de doer e ser o ministro  da educação  mais imbecil da história do brasil 😂😂😂😂,1
"#5mesespra2020eeu continuo lindo, leve e livre de boy lixo e de bolsominions https://t.co/lxivb4c4cw",1
esses chupões não somem nem com 3 quilos de base tomar no cu,0
chris evans quer o mundo? ele é seu,0
@user exatamente,0
"@user o pior é que SEMPRE as pessoas criticam quando elas não tem igual ou melhor ou não podem ter como vc disse, SEMPRE, isso é ridiculo",0
"@user ou莽o essa m煤sica TODO dia na frente do espelho e me lembro, mais uma vez, DA MULHER FODA LINDA DA PORRA QUE EU SOU, obrigada, nego da porra 馃挍 #negritude",0
rt @user @user esse wannabe de foca é um lixo.,0
"odeio saber as coisas pelos outros, ainda mais coisa grave e com pessoas da minha família, fico puta porém to preocupada",0
india eu acho #mpn #nowunited #uniters #bibitatto #pabllovittar #marinaruybarbosa,0
@user n entendi porra nenhuma,1
eu hoje puto pq queria uma mamada https://t.co/dbeftige9g,1
queria sair para comprar roupas mais com esse frio nem rola,0
rt @user minha cara de cu entrega o que eu n茫o falo. https://t.co/w2fw0dehe0,0
rt @user @user @user que mulherzinha nojenta. nem dou play.,1
"rt @user stf voltou de férias.
junto, trouxe a insegurança jurídica, discórdia, desavenças.

 #stfvergonhanacional",0
"[3/8 11:58] playboy: ficou doidona ontem né fdp
[3/8 12:06] narizinho✨: kkkkkkkkkkk
[3/8 12:06] narizinho✨: fiquei msm

kkkkkkkkkk q ódio",0
"eu posso até ser feio, mas pelo menos não falo: manda foto de agora",1
"@user parabéns faixa, que deus te abençoe sempre❤️🤛",0
"Com o futebol brasileiro visado, diante de inúmeras contratações de peso, se os treinadores brasileiros não se atualizarem, estudarem, vão perder mercado até no cenário nacional. Eles têm de evoluir!!!!",0
@user @user olho de tandera  do crlh deixa livre porra kkkk,1
@user 鈥渃omo traumatizar meninos para sempre鈥�,0
de onde que a pessoa tira que isso é um puta texto filosófico pra postar no instagram https://t.co/h09kd1cknr,0
"fala galera do matutino, qual meia você acabaram mais estilosa?",0
"@user @user @user alô? moro? aqui é o ráquer, irmão da raquete.

#araraquara #duvivier",0
"@user não fica não minha nega,tu ê linda pra cacete e é tri legal😻 tu é tudo de bom,te amo",0
@user Basta acreditar q o ser humano escolhe o sexo. Basta acreditar q criticar alguem por seus atos é igual a crittcar alguem por suas caracteristicas fisicas. Basta acreditar q a esquerda quer o bem de todos. Acreditar em so uma dessas ja te torna um idiota. Tem imbecil nos 2 lados.,1
"Unpopular opinion: ficar pedindo stream e views toda hora é chato pra caralho. Você ajuda se puder/quiser, isso não te faz mais ou menos army",1
rt @user homem 茅 bicho burro demais n茫o consegue nem fazer as coisas escondido bicho nisso as mulheres d茫o de 10 a 0 eu tenho at茅 d贸,0
porra eu tento entender o lado deles mas eles nao param de passar vergonha cr kkkkkk,0
rt @user jovens descobrindo o poopbr https://t.co/ptc38csrxr,0
"♪ acho uma pessoa muito simpática e fofa, muito bonita também. espero que se alimente bem.",0
@user @user será que o verdevaldo vai pra cadeia hj,0
jannifer elyza- kkkkkkkkkkkkkkk teu nome é mais feio q você. to de brinks❤❤❤❤❤❤❤❤,0
@user bugatti doidao kkkkk vai entregar gaz fdp馃ぃ馃ぃ馃ぃ馃挄,0
"@user Isso tem muito a ver com o fato do privilégio estar relacionado a seleção de que corpos irão ocupar esse local. É muito louco. Quanto mais ""igual"" o local, mas alienado ele é.",0
"Mas meu tio pqp, 15 minutos com ele no carro e eu dei umas 3 freadas bruscas só pra ele calar a boca, o cara só dirige moto e não sabe nada de carro e fica querendo mandar no que eu vou fazer, aí meu cu, da próxima eu pago um uber pra ele",1
ai caralho kkkkkkkkkk,0
"@user cara, eu fico pasma. que coisa nojenta, namoral. porque homem é assim velho? porra, custa respeitar , parar de ser uma porra de nojento, podre.
ser mulher é preocupante demais, a gente tem que se preocupar até com o batom que usa.",1
pqp! ele não tem vergonha na cara!,1
"odeio postar sobre pol铆tica aqui no twitter, mas puta que pariu velho reclamar de redu莽茫o de impostos...",1
sou nazista então,1
@user quem é a loira mesmo?,0
"não sei de que mundo os pais tiram que oferecem droga na rua na alta, tá tão difícil achar droga q eu queria tá no mundo deles",0
@user inclusive contando os dias pra 7 de setembro,0
"Hoje tem clássico PORRA!
Hoje é dia de quebrar a cadeira na parede e gritar: É GOL PORRA!
É dia de beber e ver a Stella se fuder!
É dia de lembrar que eles saíram da Série C, porém sempre vão continuar sendo de terceira!
É dia de dá voadora no rival, e mandar ele respeitar o pai! https://t.co/bnOTFJWTFA",1
"rt @user fico pensando o que a pessoa que abrevia a palavra ""casa"" faz com o tempo que sobra. https://t.co/iejkitytjz",0
"se algum homi me mandar mensagem eu vou mandar tnc, eu gosto de mulheres, homens qq eu tenho a ver",0
"Toda vez que vejo um vídeo como esse me da uns flashbacks porquê em qualquer situação com polícias, sempre estou exposto e ninguém nunca nós respeita, triste demais ser tratado como um lixo quando você é ouro!",0
decis茫o do stf coloca em grave risco a estabilidade do pa铆s https://t.co/ra25lhu2uf,0
e os gays comemoram,1
@user estou nada hahah,0
"ai dormi muito mal essa noite, pqp",1
"Concordo, falar merda é muito fácil. Não ser a mulher pobre que morte todo dia em abortos clandestinos, e que você ainda chama de punição, é muito fácil. Ser homem, ser branco, tem muito peso nessa história, porque são pessoas como você que estão decidindo pela vida dos outros",0
"@user Ele deu as justificativas dele às perguntas que foram feitas.

Não entendo pq os repórteres não se aprofundam em alguns temas, uma pena, poderiam exigir mais do entrevistado.",0
kkkk porra é essa zé     bandona,1
"Eu me divido entre um cara mega administrativo, focado e centrado.

E entre um filha da puta, antro de merda, encher a cara de cerveja como se não houvesse amanhã.",1
parece que to falando grego vai toma no cu,1
"Jair é o tiozao que acredita em qualquer mentira que contam pra ele. O problema é que elegeram o tiozão e agora ele é o presidente da república amplificando mentira e fake. 
https://t.co/tfgyDzuWMb",0
"@user vai torrar a grana hj, desce gelo, é essa porra mermo",1
@user cala te caralho,1
"rt @user o idolo dispirocou 

com todo respeito na moral: vai tomar no cu tranquilo maestro junior. https://t.co/thii1nuatf",1
toda vez q vou tossir eu choro puta merda que dor,1
@user vai dar tudo certo! 💖 https://t.co/dqbhtj4hh6,0
Esse é um caso único na história de decrepitude deliberada. Esse cidadão está pondo a perder toda a grandeza de sua obra musical com essas manifestações patéticas. Vejam só quem está na segunda fila.,0
"@user Menino a pessoa que mandou o negócio do cachorro que lambeu o cu dele criou um monstro, agr todo dia um post no Facebook de alguém que o cachorro lambeu o cu jkkkkkk",1
feliz por estar livre mas olha esse cara,0
"rt @user cogitando nao sair, por estar se sentindo ridiculamente feio",0
frio e lixo na rua 🥶🥶,0
@user @user seedorf deve ter jogado na bolívia então,0
rt @user é impossível olhar e não sentir.😔 https://t.co/tqydriojsl,0
"Engraçado que no primeiro dia que sai com ele depois eu tinha na minha cabeça que ele era escroto e que ia dar merda... Não era paranóia era intuição, tomei no cu",1
eu tô muito doente pqp,1
"@user macho, pelo amor de deus, te aquieta. um diabo desse só fala merda. porra.",1
"vsf, eu sempre sou excluída",0
rt @user eu sei que é chato ficar falando e tals... mas que viagem do caralho,1
"to chocado com a beleza desse menino, pena que não  presta",0
@user kkkkkkkkkkkkkkkkkkkk tnc,1
eu não tenho emprego nem amor que fase senhoooor,0
porra de egirl mlk vc tem 22 anos,1
parece que tem bolsominion puto com o frota por... falar a verdade. hahahaha,0
n vou nem perder meu tempo falando alguma coisa pq eu n tô com cabeça,0
mano eu to tão cansada,0
"Todo fandom tem as pessoas ruins, as pessoas que criticam, que procuram briga por besteira, que jogam hate gratuito. Mas esse prêmio não é pra elas, é para as pessoas que lutam pra cacete pra que seu ídolo consiga algo, para os fãs que dão tudo para ajudar o ídolo. Entendam isso",1
"@user ficou bem dúbio, eu sei.",0
@user elas acha isso nois acha isso ridículo kkkkk,0
"@user @user agora q ele vai morar comigo, você vai lá em casa né, piranha",1
@user a gente,0
rt @user bom dia...que todos os pais seja como a paloma. https://t.co/tr3zsrcnt3,0
"@user muito, acho bom ele valorizar pq uma rubro negra dessa não se encontra em qualquer lugar",0
